domain	position
LRR	0.60415200563
LRR	0.582781456954
NB	0.349337748344
ID	0.906953642384
ID	0.874834437086
NB	0.28667953668
ID	0.10296010296
LRR	0.561132561133
LRR	0.854890604891
LRR	0.750321750322
LRR	0.929214929215
ID	0.115384615385
LRR	0.679149797571
ID	0.919365721997
NB	0.434547908232
NB	0.563940520446
LRR	0.8156133829
ID	0.0817843866171
ID	0.221189591078
CC	0.973656480506
ID	0.900948366702
NB	0.38645943098
LRR	0.577186512118
CC	0.175447839831
ID	0.868282402529
NB	0.301660516605
ID	0.941420664207
CC	0.0405904059041
LRR	0.636992619926
ID	0.877831159918
LRR	0.41523678792
LRR	0.593685655456
NB	0.222717913521
CC	0.0837336993823
LRR	0.904133685136
LRR	0.671064204046
ID	0.0593667546174
NB	0.409850483729
ID	0.931111111111
LRR	0.621777777778
NB	0.312888888889
CC	0.0728888888889
CC	0.0268987341772
NB	0.178797468354
NB	0.332278481013
ID	0.860759493671
LRR	0.681962025316
LRR	0.526503164557
NB	0.323702252693
CC	0.0499510284035
ID	0.91429970617
LRR	0.665034280118
ID	0.950856291884
NB	0.3808637379
LRR	0.670141474311
ID	0.0443037974684
LRR	0.152647975078
ID	0.955867082035
NB	0.495327102804
NB	0.0360851505711
CC	0.375908618899
CC	0.396677050883
LRR	0.679387331256
CC	0.421599169263
LRR	0.857476635514
LRR	0.761682242991
ID	0.878447024673
NB	0.323294629898
LRR	0.584905660377
ID	0.227994227994
NB	0.750360750361
LRR	0.523546725533
NB	0.258278145695
ID	0.896247240618
ID	0.860559234731
LRR	0.381275841701
LRR	0.772888363851
LRR	0.670702894271
LRR	0.722386296515
LRR	0.845245126994
LRR	0.459243945659
LRR	0.565564087419
CC	0.071470761961
CC	0.0286473715298
NB	0.18812758417
ID	0.949793266391
ID	0.873119015048
LRR	0.576949384405
NB	0.326265389877
ID	0.95070948469
LRR	0.723300970874
CC	0.381628080657
NB	0.473861090366
NB	0.354742345034
CC	0.161314413742
NB	0.165803108808
NB	0.278497409326
LRR	0.424222797927
ID	0.894106217617
NB	0.240323715693
ID	0.856439127375
CC	0.49542575651
LRR	0.485221674877
NB	0.486975857687
LRR	0.798919949174
LRR	0.647712833545
LRR	0.902160101652
ID	0.104828462516
ID	0.972150814053
LRR	0.862039417309
LRR	0.858183376178
LRR	0.64353041988
NB	0.362467866324
NB	0.085498489426
LRR	0.313897280967
LRR	0.452265861027
ID	0.89003021148
ID	0.658610271903
CC	0.999452054795
ID	0.922191780822
LRR	0.347397260274
LRR	0.473150684932
LRR	0.630684931507
CC	0.0402739726027
NB	0.198630136986
LRR	0.621146565711
NB	0.402379664684
LRR	0.714981070849
LRR	0.930502974581
LRR	0.788804759329
ID	0.247701460249
ID	0.886938202247
LRR	0.64922752809
LRR	0.551966292135
LRR	0.430126404494
CC	0.0308988764045
NB	0.22893258427
ID	0.874156545209
NB	0.335695006748
LRR	0.541835357625
ID	0.096687211094
LRR	0.752696456086
NB	0.467257318952
ID	0.938254410399
CC	0.0366759517177
NB	0.303621169916
CC	0.124419684308
LRR	0.617920148561
ID	0.84520123839
NB	0.1923374613
LRR	0.468653250774
LRR	0.829935125116
NB	0.604263206673
ID	0.154309545876
ID	0.948459086079
ID	0.722104144527
NB	0.199787460149
ID	0.126647144949
LRR	0.838213762811
CC	0.367496339678
NB	0.565153733529
NB	0.236233040702
LRR	0.561851556265
ID	0.820830007981
LRR	0.670886075949
NB	0.35957278481
ID	0.940664556962
ID	0.861079865017
NB	0.35151856018
CC	0.0494938132733
LRR	0.63241616509
NB	0.299656061909
ID	0.906276870163
LRR	0.475979305248
LRR	0.668514412417
ID	0.919438285292
NB	0.30007390983
NB	0.20399113082
CC	0.0842572062084
ID	0.834154351396
LRR	0.399014778325
NB	0.110426929392
NB	0.479934210526
NB	0.393092105263
ID	0.914144736842
CC	0.316447368421
LRR	0.664144736842
ID	0.104276315789
LRR	0.523076923077
LRR	0.419230769231
NB	0.276470588235
LRR	0.652941176471
ID	0.940271493213
ID	0.861764705882
ID	0.0296380090498
LRR	0.922530864198
LRR	0.761111111111
LRR	0.67037037037
CC	0.217901234568
CC	0.0283950617284
ID	0.111111111111
ID	0.162654320988
LRR	0.56049382716
NB	0.341975308642
LRR	0.433869839048
LRR	0.618264520644
CC	0.529041287614
NB	0.226731980406
CC	0.948565430371
CC	0.0853743876837
ID	0.888383484955
ID	0.956967213115
LRR	0.565573770492
NB	0.269672131148
LRR	0.826229508197
LRR	0.959426229508
CC	0.712365591398
ID	0.0712365591398
LRR	0.692540322581
NB	0.446908602151
LRR	0.900873655914
ID	0.799877974375
LRR	0.455460646736
NB	0.232763880415
NB	0.205283259071
ID	0.880649267982
LRR	0.444939528962
CC	0.0280076384468
ID	0.861279461279
NB	0.218518518519
LRR	0.407407407407
LRR	0.572727272727
CC	0.0821548821549
ID	0.191392978482
CC	0.562287655719
NB	0.768403171008
NB	0.480213567839
LRR	0.907663316583
ID	0.0995603015075
LRR	0.705716080402
LRR	0.619666048237
ID	0.937847866419
CC	0.0398886827458
NB	0.298237476809
LRR	0.559300873908
LRR	0.422284644195
LRR	0.703183520599
LRR	0.832084893883
ID	0.94631710362
NB	0.12734082397
LRR	0.340823970037
LRR	0.675898931001
CC	0.0383867832847
NB	0.30612244898
ID	0.967930029155
NB	0.73786407767
CC	0.463245492372
ID	0.22052704577
CC	0.522675736961
NB	0.573696145125
ID	0.0736961451247
CC	0.407965970611
ID	0.192575406032
NB	0.549497293117
LRR	0.835653518948
LRR	0.683497536946
CC	0.231527093596
ID	0.965517241379
NB	0.389983579639
LRR	0.700911640954
NB	0.455469845722
LRR	0.868513323983
CC	0.320476858345
ID	0.131486676017
NB	0.735649546828
ID	0.166163141994
ID	0.949144008056
NB	0.225806451613
LRR	0.650771388499
ID	0.892356241234
LRR	0.494740532959
CC	0.0841514726508
CC	0.0987564008778
NB	0.253474762253
LRR	0.513167520117
ID	0.827724945135
LRR	0.703291814947
LRR	0.506672597865
ID	0.983096085409
NB	0.289145907473
LRR	0.532657657658
NB	0.258258258258
ID	0.828078078078
ID	0.937687687688
ID	0.749680306905
CC	0.842071611253
LRR	0.457800511509
CC	0.857416879795
NB	0.248081841432
LRR	0.406030444965
ID	0.679742388759
ID	0.88700234192
NB	0.189110070258
ID	0.898679867987
ID	0.820132013201
LRR	0.550165016502
NB	0.317821782178
CC	0.529041287614
NB	0.227081875437
LRR	0.591672498251
LRR	0.422673198041
ID	0.890482855143
CC	0.0853743876837
CC	0.54677302393
LRR	0.527556200145
NB	0.234590282814
ID	0.901015228426
ID	0.160797034291
LRR	0.833642261353
LRR	0.67562557924
LRR	0.947636700649
LRR	0.695551436515
NB	0.430954587581
LRR	0.67516218721
LRR	0.669138090825
LRR	0.57477601654
CC	0.112336319779
NB	0.321157822192
ID	0.872157133012
NB	0.267823639775
CC	0.077861163227
LRR	0.669793621013
ID	0.947467166979
NB	0.234764542936
LRR	0.607686980609
LRR	0.425900277008
ID	0.891966759003
LRR	0.631386861314
NB	0.292883211679
ID	0.922901459854
ID	0.76740881099
ID	0.606110847939
ID	0.928469919469
NB	0.154902889626
LRR	0.337280909522
ID	0.0862196020634
NB	0.515843773029
LRR	0.325350036846
LRR	0.88025055269
LRR	0.716654384672
CC	0.621409921671
CC	0.0391644908616
LRR	0.754569190601
LRR	0.841166231506
NB	0.273281114012
ID	0.942558746736
LRR	0.61270670148
ID	0.766836971667
ID	0.59451927543
ID	0.925917324663
NB	0.150952159777
LRR	0.402461681375
LRR	0.281003251277
CC	0.0204366000929
CC	0.809568044589
ID	0.168504901961
ID	0.0692401960784
NB	0.8125
ID	0.921434327156
ID	0.807816277196
ID	0.840048348106
NB	0.260676873489
CC	0.0983078162772
LRR	0.561643835616
ID	0.188617886179
NB	0.70243902439
NB	0.577680525164
NB	0.48249452954
LRR	0.769146608315
ID	0.14113785558
LRR	0.662667607622
LRR	0.500352858151
ID	0.904375441073
NB	0.229004940014
LRR	0.559786239145
LRR	0.672678690715
ID	0.874081496326
ID	0.907815631263
NB	0.35704742819
ID	0.309135399674
ID	0.142740619902
CC	0.935562805873
NB	0.646818923328
LRR	0.42531120332
LRR	0.604426002766
ID	0.890733056708
NB	0.234785615491
ID	0.167564332735
NB	0.338719329743
LRR	0.767803710353
LRR	0.909036505087
LRR	0.58078994614
ID	0.888194444444
LRR	0.599305555556
LRR	0.429513888889
NB	0.226736111111
NB	0.658582089552
ID	0.0783582089552
ID	0.876721311475
ID	0.907868852459
NB	0.351803278689
LRR	0.586885245902
NB	0.323725055432
