domain	position
I11	0.241967213115
I11	0.159970781592
I11	0.238410596026
I11	0.243386243386
I11	0.280525502318
I11	0.142962417097
I11	0.137601177336
I11	0.239030779306
I11	0.14406779661
I11	0.217086834734
I11	0.309906858594
I11	0.221923335575
I11	0.243152972612
I11	0.367573011078
I11	0.228796844181
I11	0.2278978389
I11	0.228796844181
I11	0.241164241164
I11	0.242171189979
I11	0.301298701299
I11	0.226377952756
I11	0.24199553239
I11	0.242483982257
I11	0.169474727453
I11	0.118489583333
I11	0.287148594378
I11	0.534018987342
I11	0.528044871795
I11	0.226623675725
I11	0.455824863174
I11	0.525868178597
I11	0.491254752852
I11	0.499626028422
I11	0.368214004721
I11	0.226401179941
I11	0.675105485232
I11	0.609467455621
I11	0.608267716535
I11	0.611001964637
I11	0.609467455621
I11	0.588357588358
I11	0.586638830898
I11	0.484848484848
I11	0.151014274981
I11	0.249468462084
I11	0.194676806084
I11	0.192969334331
I11	0.432402234637
I11	0.150899139953
I11	0.435762584523
I11	0.484239130435
I11	0.430678466077
I11	0.153921568627
I11	0.133526850508
I11	0.578825347759
I11	0.673485444532
I11	0.175986842105
I11	0.416098226467
I11	0.484552845528
I11	0.215120274914
I11	0.416590701914
I11	0.473466574776
I11	0.151450813871
I11	0.113165680473
I11	0.487394957983
I11	0.273913043478
I11	0.275880758808
I11	0.129957291031
I11	0.474226804124
I11	0.637595258256
I11	0.675275190517
I11	0.213645761544
I11	0.482178883658
I11	0.492468893255
I11	0.498677248677
I11	0.421633554084
I11	0.427413411938
I11	0.418335901387
I11	0.390796703297
I11	0.356481481481
I11	0.581493165089
I11	0.224683544304
I11	0.228365384615
I11	0.757301107754
I11	0.495737704918
I11	0.576617480136
I11	0.363636363636
I11	0.164164164164
I11	0.132554945055
I11	0.139577594123
I11	0.605970149254
I11	0.219562243502
I11	0.442658875091
I11	0.494701986755
I11	0.50167000668
I11	0.362637362637
I11	0.477428180575
I11	0.603238866397
I11	0.278716216216
I11	0.656925031766
I11	0.880620155039
I11	0.159737417943
I11	0.427359490986
I11	0.434178250204
I11	0.403656821378
I11	0.650668764752
I11	0.72833562586
I11	0.650393700787
I11	0.0487444608567
I11	0.615009746589
I11	0.71017699115
I11	0.356993736952
I11	0.520408163265
I11	0.447559709242
I11	0.654734411085
I11	0.624675324675
I11	0.0614640883978
I11	0.696774193548
I11	0.714285714286
I11	0.171122994652
I11	0.162583518931
I17	0.195830230827
I17	0.198065407646
I17	0.211927057664
I17	0.078125
I17	0.108027750248
I17	0.093137254902
I17	0.0829457364341
I17	0.089259796807
I17	0.0841856805665
I17	0.0761979575805
I17	0.064280980782
I17	0.0739893211289
I17	0.076095311299
I17	0.142857142857
I17	0.562062380649
I17	0.554421768707
I17	0.783406113537
I17	0.847539015606
I17	0.615845539281
I17	0.811387900356
I17	0.549051937345
I17	0.818622696411
I17	0.824302134647
I17	0.4231678487
I17	0.419876367095
I17	0.413127413127
I17	0.698220064725
I17	0.914183551847
I17	0.625744047619
I17	0.566600397614
I17	0.671641791045
I17	0.651411136537
I17	0.670542635659
I17	0.437436419125
I17	0.584590517241
I17	0.76669893514
I17	0.853448275862
I17	0.880722891566
I17	0.453181583032
I17	0.209591474245
I17	0.329927884615
I17	0.508992805755
I17	0.883667180277
I17	0.816307403936
I17	0.884540117417
I17	0.680566483084
I17	0.910935738444
I17	0.917470525188
I17	0.750642673522
I17	0.916
I17	0.625619249823
I17	0.716814159292
I17	0.950456323338
I17	0.71694417238
I17	0.615066225166
I17	0.768
I17	0.499359795134
I17	0.901207464325
I17	0.529575504523
I17	0.908984830805
I17	0.819022457067
I17	0.884822389666
I17	0.67434471803
I17	0.88444924406
I17	0.914103923648
I17	0.609523809524
I17	0.472273567468
I17	0.734655335222
I17	0.496487119438
I17	0.698160535117
I17	0.277624309392
I17	0.921806167401
I17	0.931818181818
I17	0.922222222222
I17	0.941682600382
I17	0.764402407567
I17	0.662567255957
I17	0.884533898305
I17	0.922912205567
I17	0.92094017094
I17	0.88179916318
I17	0.917960088692
I17	0.906900328587
I17	0.496201052016
I17	0.541584158416
I17	0.923655913978
I17	0.431516936672
I17	0.646153846154
I17	0.526954177898
I17	0.904597701149
I17	0.680574555404
I17	0.681568088033
I17	0.688470973017
I17	0.505829015544
I17	0.877192982456
I17	0.901378579003
I17	0.867370892019
I17	0.861398963731
I17	0.54283887468
I17	0.918798665184
I17	0.557965594615
I17	0.41095890411
I17	0.918798665184
I17	0.918798665184
I17	0.917792792793
I17	0.91843575419
I17	0.922319474836
I17	0.892049598833
I17	0.909592061742
I17	0.907253269917
I17	0.547936893204
I17	0.882226980728
I17	0.146513680494
I17	0.894878706199
I17	0.5
I17	0.778284671533
I17	0.940975192472
I17	0.877659574468
I17	0.887816646562
I17	0.759576202119
I17	0.884698275862
I17	0.726588628763
I17	0.613017751479
I17	0.905982905983
I17	0.926130099228
I17	0.909766454352
I17	0.886968085106
I17	0.909381663113
I17	0.909478168264
I17	0.904166666667
I17	0.900681596884
I17	0.760101010101
I17	0.813314037627
I40	0.470742358079
I40	0.351473922902
I40	0.340547422024
I40	0.434573829532
I40	0.672995780591
I40	0.41385597083
I40	0.671125098348
I40	0.425202652911
I40	0.499665998664
I40	0.419426048565
I40	0.42905027933
I40	0.635055038103
I40	0.523742026931
I40	0.48897338403
I40	0.497382198953
I40	0.472164948454
I40	0.388736263736
I40	0.360576923077
I40	0.453479280688
I40	0.281553398058
I40	0.412005457026
I40	0.60650887574
I40	0.60531496063
I40	0.608055009823
I40	0.60650887574
I40	0.585239085239
I40	0.583507306889
I40	0.48016139879
I40	0.490504256713
I40	0.485294117647
I40	0.496693121693
I40	0.493770491803
I40	0.576506955178
I40	0.754279959718
I40	0.471399035148
I40	0.482093663912
I40	0.277027027027
I40	0.484375
I40	0.70796460177
I40	0.274669379451
I40	0.53164556962
I40	0.525641025641
I40	0.419429452583
I40	0.490213523132
I40	0.389136904762
I40	0.421921921922
I40	0.440467494522
I40	0.492715231788
I40	0.289365210223
I40	0.833192209992
I40	0.561094819159
I40	0.47537619699
I40	0.301558752998
I40	0.475240715268
I40	0.268041237113
I40	0.416024653313
I40	0.578338590957
I40	0.482926829268
I40	0.47703180212
I40	0.43350864012
I40	0.255867464335
I40	0.482608695652
I40	0.31268264173
I40	0.386138613861
I40	0.35490605428
I40	0.393489030432
I40	0.406125166445
I40	0.275320970043
I40	0.421875
I40	0.266409266409
I40	0.273758865248
I40	0.557806912992
I40	0.633886255924
I40	0.574712643678
I40	0.56157635468
I40	0.109034267913
I40	0.43172526574
I40	0.430448222566
I40	0.404705882353
I40	0.65
I40	0.283251231527
I40	0.496376811594
I40	0.438149197356
I40	0.435618729097
I40	0.498666666667
I40	0.65280816922
I40	0.357843137255
I40	0.401538461538
I40	0.356037151703
I40	0.405267008047
I40	0.312646370023
I40	0.452091767881
I40	0.137019230769
I40	0.440656565657
I40	0.468723221937
I40	0.487922705314
I40	0.507966260544
I40	0.490875912409
I40	0.295913088464
I40	0.316744730679
I40	0.46437994723
I40	0.574966532798
I40	0.476777939042
I40	0.637028014616
I40	0.386347642505
I40	0.581108829569
I40	0.56050338819
I40	0.373870743572
I40	0.623922413793
I40	0.54
I40	0.508490566038
I40	0.481513327601
I40	0.393168604651
I40	0.557842441448
I40	0.486314449395
I40	0.579268292683
I40	0.455445544554
I40	0.431007751938
I40	0.627293577982
I40	0.426528991263
I40	0.809688581315
I40	0.452265372168
I40	0.64406779661
I40	0.347150259067
I40	0.386828644501
I40	0.400276370336
I40	0.581646423752
I40	0.477876106195
I40	0.633637548892
I40	0.54652301665
I40	0.0593922651934
I40	0.570073761855
I40	0.478139534884
I40	0.565169769989
I40	0.340412621359
I40	0.252670692058
I40	0.413907284768
I40	0.42828979793
I40	0.375651041667
I40	0.361805979256
I40	0.653113087675
I40	0.651270207852
I40	0.275068493151
I40	0.560951437066
I40	0.54355919583
I40	0.355864811133
I40	0.430369787569
I40	0.424031007752
I40	0.421838177533
I40	0.408848207475
I40	0.522549019608
I40	0.41429669485
I40	0.364996260284
I40	0.343149807939
I40	0.57360959651
I40	0.659538066724
I40	0.420382165605
I40	0.394230769231
I40	0.399129172714
I40	0.924914675768
I40	0.530852105779
I40	0.580921757771
I40	0.60088691796
I40	0.55306122449
I40	0.549471661864
I40	0.570663811563
I40	0.563598759049
I40	0.556592765461
I40	0.611235955056
I40	0.443645083933
I40	0.658924205379
I40	0.573385518591
I40	0.709762532982
I40	0.702330508475
I40	0.664835164835
I40	0.622249388753
I40	0.652912621359
I40	0.655717761557
I40	0.680592991914
I40	0.951219512195
I40	0.58221302999
I40	0.568836712914
I40	0.497041420118
I40	0.511516314779
I40	0.526849037487
I40	0.615681233933
I40	0.57928802589
I40	0.299244332494
I40	0.583333333333
I40	0.336159903089
I40	0.589098532495
I40	0.587368421053
I40	0.658848614072
I40	0.579241071429
I40	0.581168831169
I40	0.638625592417
I40	0.331739390317
I40	0.575135135135
I40	0.575268817204
I40	0.301130524152
I40	0.69587628866
I40	0.330063473745
I40	0.32361516035
I40	0.41006097561
I40	0.554962646745
I40	0.575858250277
I40	0.662857142857
I40	0.62293144208
I40	0.617816091954
I40	0.588427947598
I40	0.60020242915
I40	0.585392051557
I40	0.532530120482
I40	0.596094552929
I40	0.595286885246
I40	0.573544973545
I40	0.517943743938
I40	0.583150984683
I40	0.532137518685
I40	0.583333333333
I40	0.594069529652
I40	0.570953436807
I40	0.553660982949
I40	0.568106312292
I40	0.56111757858
I40	0.578609625668
I40	0.602615694165
I40	0.551412429379
I40	0.595427435388
I40	0.581589958159
I40	0.62180974478
I40	0.587145969499
I40	0.385275196569
I40	0.575956284153
I40	0.55636743215
I40	0.55636743215
I40	0.551041666667
I40	0.765379113019
I40	0.538011695906
I40	0.59534368071
I40	0.691158156912
I40	0.59509202454
I40	0.578441835646
I40	0.57528556594
I40	0.559693318729
I40	0.452320675105
I40	0.56727664155
I40	0.463247863248
I40	0.564935064935
I40	0.40874811463
I40	0.542825361513
I40	0.433770014556
I40	0.580063626723
I40	0.592911877395
I40	0.579849946409
I40	0.636836628512
I40	0.460580912863
I40	0.578833693305
I40	0.634387351779
I40	0.635182998819
I40	0.583957219251
I40	0.513282732448
I40	0.296987951807
I40	0.583957219251
I40	0.583957219251
I40	0.802136317396
I40	0.62323943662
I40	0.365787079163
I40	0.578246392897
I40	0.727472527473
I40	0.65811965812
I40	0.619891008174
I40	0.590322580645
I40	0.644702842377
I40	0.576075550892
I40	0.557673019057
I40	0.558455114823
I40	0.564345991561
I40	0.635416666667
I40	0.913333333333
I40	0.669841269841
I40	0.725475841874
I40	0.582056892779
I40	0.568836712914
I40	0.588105726872
I40	0.575079872204
I40	0.839799749687
I40	0.528588098016
I40	0.61441090555
I40	0.660401002506
I40	0.564263322884
I40	0.91124260355
I40	0.91124260355
I40	0.515488482923
I40	0.57917109458
I40	0.570971184632
I40	0.493069306931
I40	0.584147665581
I40	0.327800829876
I40	0.586975914362
I40	0.761428571429
I40	0.576634512326
I40	0.563995837669
I40	0.631918819188
I40	0.567368421053
I40	0.591815320042
I40	0.5
I40	0.566455696203
I40	0.622298065984
I40	0.738619676946
I40	0.479946524064
I40	0.596899224806
I40	0.521197007481
I40	0.520225776105
I40	0.56942949408
I40	0.57855626327
I40	0.635359116022
I40	0.646848989298
I40	0.464237516869
I40	0.504369538077
I40	0.592555331992
I40	0.5848452508
I40	0.5848452508
I40	0.40251572327
I40	0.576519916143
I40	0.545454545455
I40	0.87094017094
I40	0.581993569132
